molecule_chembl_id,smiles,standard_units,pIC50,pKi
CHEMBL5290702,Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)cc1-2,nM,6.585026652029182,
CHEMBL5290811,CC1=C(c2ccccc2)C1C(=O)NCc1nc(-c2cccc(F)c2)no1,nM,4.174184555014796,
CHEMBL5290840,O=C(c1cccc(Cn2[se]c3ccccc3c2=O)c1)N1CCOCC1,nM,6.462180904926726,
CHEMBL5290841,CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)Cn1[nH]c(=O)c2c([N+](=O)[O-])cccc2c1=O)[C@@H](C)OCc1ccccc1)C(C)C,nM,6.221848749616356,
CHEMBL5290856,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1F,nM,7.459670525209126,
CHEMBL5290924,CC1=C(c2ccccc2)C1C(=O)NC(Cc1cc2ccccc2[nH]1)c1nc(-c2ccc(C(F)(F)F)cc2)no1,nM,4.831502516476967,
CHEMBL5290927,CC(C)C[C@H](NC(=O)OCc1cccc(C(F)(F)F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,7.795880017344075,
CHEMBL5291013,CC(C)(C)OC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,nM,5.187755303199631,
CHEMBL5291321,O=c1c2ccccc2sn1CC1CCCCC1,nM,6.0,
CHEMBL5291407,CC(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C=O)Cc1c[nH]cn1,nM,3.703927433640165,
CHEMBL53566,OCCc1ccc(O)cc1,nM,5.175223537524454,
CHEMBL5393858,O=C(O)C1=C(C(=O)NCc2ccncc2)CN2C[C@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)c3cc4ccccc4[nH]3)C(=O)N12,nM,3.696803942579511,
CHEMBL5393918,NCCc1ccc(C(F)F)cc1,nM,7.301029995663981,
CHEMBL5393926,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccc(F)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.769551078621726,
CHEMBL5393937,CCC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,nM,8.221848749616356,
CHEMBL5393994,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],nM,8.55284196865778,
CHEMBL5394078,N#Cc1ccc(S(=O)(=O)NCCS(=O)(=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,nM,4.280668713016273,
CHEMBL5394168,CN(Cc1ccncc1)c1cc(Br)ncn1,nM,3.769551078621726,
CHEMBL5394180,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(OC)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,nM,6.24184537803261,
CHEMBL5394410,CC(C)Cn1c(Cc2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,nM,6.33161408331,
CHEMBL5394565,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,nM,5.440093374963888,
CHEMBL5394627,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](C)N)CNC(=O)[C@H](CS(=O)(=O)[O-])NC(=O)/C=C/c2csc(n2)[C@H](Cc2ccc(O)cc2)NC(=O)C1=O.[Na+],nM,5.214670164989233,
CHEMBL5394734,Cc1nc(C)c(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)s1,nM,7.795880017344075,
CHEMBL5394951,O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)C2CC2)CC1,nM,6.448550002027125,
CHEMBL5395044,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,nM,5.135488918941608,
CHEMBL5395225,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,8.387216143280265,
CHEMBL5395482,O=C1NC2(CC(c3ccccc3Cl)C2)C(=O)N1c1cncc2ccccc12,nM,6.113509274827518,
CHEMBL5395762,Nc1ccc2c(=O)n(-c3ccccc3)[se]c2c1,nM,6.492144128304169,
CHEMBL5395848,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(C(F)(F)F)cc1,nM,5.480172006224281,
CHEMBL5395882,O=c1[nH]c(-c2ccccc2F)nc2cc(O)c(O)c(O)c12,nM,5.8407336689065055,
CHEMBL5395936,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#CC(F)(F)F)C[C@@H]1CCNC1=O)C2(C)C,nM,6.632023214705406,
CHEMBL5396073,O=C(NS(=O)(=O)c1cccs1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,nM,5.022276394711152,
CHEMBL5396109,O=c1[nH]c(C2CC2)nc2cc(O)c(O)c(O)c12,nM,5.26082336808927,
CHEMBL5396377,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,nM,9.142667503568731,
CHEMBL5396421,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCCC2)CN1C(=O)OCc1ccccc1,nM,5.853871964321762,
CHEMBL5396481,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.657577319177793,
CHEMBL5396515,CCSC(=S)NCc1cccnc1,nM,4.947344526960473,
CHEMBL5396546,CC(=O)Oc1cccc(COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c1,nM,7.008773924307505,
CHEMBL5396631,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)COc1ccc(OC(F)(F)F)cc1)C2(C)C,nM,5.552841968657781,
CHEMBL5397099,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,nM,8.221848749616356,
CHEMBL5397302,O=c1[nH]c(-c2ccccc2)nc2cc(O)c(O)c(O)c12,nM,5.862645888629267,
CHEMBL5397315,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.3979400086720375,
CHEMBL5397356,CSCC[C@@H](C#N)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,nM,6.050609993355087,
CHEMBL5397476,CC(C)C[C@@H](O)C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.657577319177793,
CHEMBL5397501,COc1ccncc1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)[C@H](C(=O)NCc2ccc(F)s2)C1.Cl,nM,6.455931955649724,
CHEMBL5397586,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2ccc(C(F)(F)F)cc2F)nn1,nM,6.275724130399211,
CHEMBL5397697,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)OCc1ccccc1)CCC(N)=O,nM,5.6020599913279625,
CHEMBL5397709,Cc1ccc(C2C3=C(CC(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.474955192963154,
CHEMBL5397764,CCN(C[C@]1(C)CN(C(=O)c2nn(C)c3c2CCc2ccccc2-3)CCC1=O)C(=O)c1nn(C)c2c1CCc1ccccc1-2,nM,6.1249387366083,
CHEMBL5397947,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(N)=O)C(C)(C)C,nM,8.130768280269024,
CHEMBL5397992,CC(C)(C)OC(=O)CC[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)CCl,nM,5.7594507517174005,
CHEMBL5398166,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cn[nH]c1,nM,6.4089353929735005,
CHEMBL5398303,N#CSCC(=O)N1c2ccccc2Sc2ccccc21,nM,5.733063088840827,
CHEMBL5398423,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC2(CC2)CN1C(=O)OCc1ccccc1,nM,7.6020599913279625,
CHEMBL5398458,Cc1cc2nc3s/c(=C/c4ccc(-c5cccc(C(=O)O)c5)o4)c(=O)n3c2cc1C,nM,7.259637310505756,
CHEMBL5398479,COc1cccc2[nH]c(C(=O)N3CC4(CCCC4)CC3C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,nM,5.221848749616356,
CHEMBL5398507,CCC(=O)c1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,nM,5.47716468633947,
CHEMBL5398789,CC(C)(C)NC(=O)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.540607512240769,
CHEMBL5398813,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2c1ccc(F)cc1F,nM,5.019996628416254,
CHEMBL5398900,C[C@@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1cccc2ccccc12,nM,5.200659450546418,
CHEMBL5398911,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)COC3CCCCC3)C[C@@H]21,nM,7.6020599913279625,
CHEMBL5398922,O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)c2cccnc2)CC1,nM,6.5718652059712115,
CHEMBL5399052,N#Cc1cncc(NCc2cc(Br)c[nH]2)n1,nM,4.221848749616356,
CHEMBL5399253,COc1cccc2[nH]c(C(=O)N3CC4(CCCC4)CC3C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)cc12,nM,5.823908740944319,
CHEMBL5399537,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3nccn3C(F)F)c2)c(=O)n(-c2cccnc2)c1=O,nM,7.886056647693163,
CHEMBL5399660,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,nM,6.546681659952962,
CHEMBL5399690,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.638272163982407,
CHEMBL5399795,N#Cc1ccc2c(c1)NC1=C(C(=O)CCC1)C(c1ccc(C(F)(F)F)cc1)N2C(=O)CCl,nM,5.735182176990463,
CHEMBL5399799,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)C1CC2(CCCC2)CN1C(=O)OCc1ccccc1,nM,7.657577319177793,
CHEMBL5399907,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,nM,5.356547323513812,
CHEMBL5400055,CCN(C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(OC)c(C#N)c1,nM,5.3979400086720375,
CHEMBL5400139,O=C(Nc1ccccc1F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.79317412396815,
CHEMBL5400303,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1F,nM,6.688246138944246,
CHEMBL5400454,O=c1[nH]c(-c2cccc(F)c2F)nc2cc(O)c(O)c(O)c12,nM,5.94692155651658,
CHEMBL5400538,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCCC1,nM,5.279014255846261,
CHEMBL5400638,Cc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4cnc5ccccc5c4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1Cl,nM,8.684029654543082,
CHEMBL5400701,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)c1cnoc1)C1CCCCC1,nM,6.8696662315049934,
CHEMBL5400991,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,nM,6.621602099051862,
CHEMBL5401144,COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,nM,8.113509274827518,
CHEMBL5401195,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCCC1,nM,5.288192770958809,
CHEMBL5401358,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,9.327902142064282,
CHEMBL5401478,O=c1[nH]c(-c2ccccc2[N+](=O)[O-])nc2cc(O)c(O)c(O)c12,nM,4.975186067370689,
CHEMBL5401536,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)Nc4cccc(C#N)c4)c3)cc21,nM,4.698970004336019,
CHEMBL5401551,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,nM,7.096910013008056,
CHEMBL5401656,COc1ccc(S(=O)(=O)N(C)C[C@H]2O[C@@H](n3cc(C#Cc4ccccc4)c4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1C#N,nM,8.920818753952375,
CHEMBL5401763,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,nM,4.455931955649724,
CHEMBL5401883,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C(C)(C)C)C2(C)C,nM,5.3837083255828295,
CHEMBL5402071,COC(=O)CCC(CC(=O)[C@H](CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CC(=O)OC)C(=O)CF)C(C)C,nM,5.166852888087215,
CHEMBL5402209,CC1CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C,nM,4.959793372425289,
CHEMBL5402227,N#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)c1ccc(F)cc1,nM,6.782516055786093,
CHEMBL5402239,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.522878745280337,
CHEMBL5402316,O=C(COC(=O)c1cc(-c2ccoc2)n[nH]1)Nc1ccc(Br)cc1,nM,5.657577319177793,
CHEMBL5402318,CC(C)/C=C/C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,nM,7.459670525209126,
CHEMBL5402360,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCCC(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,nM,7.259637310505756,
CHEMBL5402510,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Oc1ccc(Cl)cc1,nM,6.769551078621726,
CHEMBL5402611,Cc1ccc(C2C3=C(CCCC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.628932137728264,
CHEMBL5402852,N#CSCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,nM,5.337147766735204,
CHEMBL5402990,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,8.602059991327963,
CHEMBL5403045,COc1ccc(-c2nc(N)n(C)c2SSc2c(-c3ccc(OC)cc3)nc(N)n2C)cc1.Cl.Cl,nM,7.522878745280337,
CHEMBL5403236,CN(Cc1cccs1)C(=O)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,nM,5.886056647693163,
CHEMBL5403276,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)[C@@H](O)[C@H]1O,nM,5.136677139879544,
CHEMBL5403340,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,6.448550002027125,
CHEMBL5403341,COc1cc(F)cc(NC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)c1,nM,4.853871964321762,
CHEMBL5403352,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#Cc1ccccc1)C[C@@H]1CCNC1=O)C2(C)C,nM,4.958607314841775,
CHEMBL5403743,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc(F)c2)CCN1c1ccc(Cl)c(Cl)c1,nM,6.455931955649724,
CHEMBL5403838,O=c1c2ccccc2[se]n1Cc1cccnc1,nM,6.338187314462739,
CHEMBL5403964,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,nM,7.468521082957745,
CHEMBL5403998,CCCCCCCCCCCCNC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1,nM,4.38933983691012,
CHEMBL5404334,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cncc2ccccc12,nM,6.404503778174426,
CHEMBL5404766,O=c1ccc(-c2cn(-c3cc(Cl)cc(Cl)c3)c(=O)n(-c3cccnc3)c2=O)c[nH]1,nM,5.798602875679548,
CHEMBL5404972,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C(C)(C)Oc1ccc(Cl)cc1.[Na+],nM,6.769551078621726,
CHEMBL5405138,N#Cc1ccccc1-c1cc(-c2cccc(Cl)c2)c(=O)n(-c2cccnc2)c1,nM,5.000434511774017,
CHEMBL5405150,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],nM,6.769551078621726,
CHEMBL5405232,COc1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,nM,5.537751784645002,
CHEMBL5405273,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,nM,6.414539270491499,
CHEMBL5405362,O=c1[nH]c(/C=C/c2ccccc2)nc2cc(O)c(O)c(O)c12,nM,5.541513236201793,
CHEMBL5405544,Cc1cccc2nc(CNC(=S)NCc3cccnc3)cn12,nM,4.455931955649724,
CHEMBL5405557,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.823908740944319,
CHEMBL5405564,C=CC(=O)N(C)c1ccc(C(=O)Nc2ccc(-c3cn4ccsc4n3)cc2)cc1,nM,4.4089353929735005,
CHEMBL5405589,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,nM,6.309803919971486,
CHEMBL5405634,COc1ccc(C2C3=C(CC(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.351639989019068,
CHEMBL5405838,O=c1[nH]c(-c2ccccc2O)nc2cc(O)c(O)c(O)c12,nM,4.737905035325936,
CHEMBL5405842,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,9.154901959985743,
CHEMBL5406059,Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,nM,7.0,
CHEMBL5406114,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCC1,nM,6.906578314837765,
CHEMBL5406180,O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ncsc3C(F)(F)F)c2)c(=O)n(-c2cccnc2)c1=O,nM,7.920818753952375,
CHEMBL5406209,O=c1[nH]c(-c2ccc(F)c(F)c2)nc2cc(O)c(O)c(O)c12,nM,5.566070234391536,
CHEMBL5406269,CCSc1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,nM,5.578231598793076,
CHEMBL5406405,Cc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,nM,5.657577319177793,
CHEMBL5406478,N#CSCC(=O)N1c2ccccc2Sc2ccc(C#N)cc21,nM,5.036401037402759,
CHEMBL5406509,O=C1CCCC2=C1C(c1ccccc1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,nM,5.777283528852417,
CHEMBL5406733,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)(C(=O)NC1CC1)S(=O)(=O)[O-].[Na+],nM,6.346787486224656,
CHEMBL5406891,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,nM,6.97061622231479,
CHEMBL5406957,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,nM,5.327902142064283,
CHEMBL5406997,Cc1cc(-n2c(C(C)c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,nM,5.997833938243493,
CHEMBL5407039,Cn1c(C(=O)NCc2ccc(O)c([N+](=O)[O-])c2)c(Br)c2ccccc21,nM,4.721246399047171,
CHEMBL5407297,Oc1ccccc1-c1ncnc2[nH]ccc12,nM,4.920818753952375,
CHEMBL5407311,O=C1CCCC2=C1C(C1CCCCC1)N(C(=O)CCl)c1ccc([N+](=O)[O-])cc1N2,nM,5.798602875679548,
CHEMBL5407441,O=C(NC1CSC1)c1ncnn2cccc12,nM,4.207608310501746,
CHEMBL5407468,CCN(C[C@H]1O[C@@H](n2cnc3c(NC)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,nM,6.416801226031377,
CHEMBL5407708,CC(C)(C)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,nM,5.388701637703571,
CHEMBL5407849,C#C[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(OC)cccc2[nH]1,nM,4.657577319177793,
CHEMBL5408081,CCOc1ccc(-c2n/c(=N\C)sn2-c2ccc(F)cc2)cc1,nM,6.335358024443875,
CHEMBL5408097,COc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3cc([N+](=O)[O-])ccc3N2C(=O)CCl)cc1,nM,5.3448615651886175,
CHEMBL5408402,C/N=c1\nc(-c2ccc(OC)cc2)n(-c2cc(F)c(F)c(F)c2)s1,nM,6.235077015350112,
CHEMBL5408555,CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,nM,6.022733787572707,
CHEMBL5408630,O=c1[nH]c(-c2ccccc2C(F)(F)F)nc2cc(O)c(O)c(O)c12,nM,5.829444941478791,
CHEMBL5408702,O=C(NCc1ccc(Br)s1)[C@@H]1CN(C(=O)c2cccnc2)CCN1c1ccc(Cl)c(Cl)c1,nM,5.7447274948966935,
CHEMBL5408911,CN(C[C@H]1O[C@@H](n2cc(C#Cc3ccccc3)c3c(N)ncnc32)[C@H](O)[C@@H]1O)S(=O)(=O)c1ccc(Br)c([N+](=O)[O-])c1,nM,7.761953896871205,
CHEMBL5408912,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,6.853871964321762,
CHEMBL5409052,N#Cc1ccc(S(=O)(=O)NCCSC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,nM,4.806875401645539,
CHEMBL5409154,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2C1CCC1,nM,5.019088062223156,
CHEMBL5409249,CC(C)Cn1c(C(C)c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,nM,6.1598939055432425,
CHEMBL5409259,N#CSCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,nM,6.280668713016273,
CHEMBL5409319,C#C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)COc1ccc(C(F)(F)F)cc1)C2(C)C,nM,5.522878745280337,
CHEMBL5409350,CO[C@H]1C[C@@H](C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C1,nM,9.619788758288394,
CHEMBL5409716,CN(C)S(=O)(=O)Nc1ccc(-n2[se]c3ccccc3c2=O)cc1,nM,6.632644078973981,
CHEMBL5409790,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)C2C(=O)C(Br)(Br)[C@H]2[S+]1[O-],nM,6.301029995663981,
CHEMBL5409791,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](OC(C)(C)C)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,nM,4.692717952966654,
CHEMBL5409804,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCC1,nM,7.301029995663981,
CHEMBL5410076,COc1ccc(C(=O)N[C@H](C)c2cccc3ccccc23)cc1N,nM,4.453457336521869,
CHEMBL5410336,Cc1ccc(S(=O)(=O)NCCS(=O)(=O)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1,nM,4.309803919971486,
CHEMBL5410459,CC1(C)CC(=O)C2=C(C1)Nc1cc([N+](=O)[O-])ccc1N(C(=O)CCl)C2,nM,4.6129662987176365,
